projectName,unitName,epShort,samplingStartDate,plot,transectNo,speciesCode,scientificName,logDiameter,decayClassID
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,5,1,PIPO,Pinus ponderosa,6.1,3
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,5,1,UNKN,Unknown species,16.1,3
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,5,2,PIPO,Pinus ponderosa,3.1,2
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,5,2,PIPO,Pinus ponderosa,3.3,2
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,5,2,PSME,Pseudotsuga menziesii,3.7,3
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,5,3,PIPO,Pinus ponderosa,5.3,4
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,5,3,UNKN,Unknown species,24,3
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,6,1,PIPO,Pinus ponderosa,9.6,2
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,6,1,PIPO,Pinus ponderosa,12,3
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,6,1,PIPO,Pinus ponderosa,6.3,3
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,6,1,PIPO,Pinus ponderosa,7.5,3
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,6,2,UNKN,Unknown species,4.2,3
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,6,2,UNKN,Unknown species,4.7,3
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,6,2,UNKN,Unknown species,3.1,3
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,6,3,LAOC,Larix occidentalis,4.2,2
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,6,3,PIPO,Pinus ponderosa,3.9,2
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,6,3,PIPO,Pinus ponderosa,4.1,3
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,7,1,PIPO,Pinus ponderosa,4.1,4
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,7,1,PIPO,Pinus ponderosa,3.8,3
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,7,2,PICOL,Pinus contorta var. latifolia,8.5,3
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,7,2,PIPO,Pinus ponderosa,4.5,4
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,7,2,UNKN,Unknown species,6.3,4
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,7,3,PIPO,Pinus ponderosa,3.5,2
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,7,3,PIPO,Pinus ponderosa,7.7,4
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,7,3,PIPO,Pinus ponderosa,8.2,2
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,7,3,PIPO,Pinus ponderosa,9.6,3
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,7,3,PIPO,Pinus ponderosa,6.5,3
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,7,3,UNKN,Unknown species,6.5,5
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,7,3,UNKN,Unknown species,3.6,5
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,7,3,UNKN,Unknown species,13.3,5
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,8,1,PIPO,Pinus ponderosa,3.1,2
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,8,1,PIPO,Pinus ponderosa,6.1,4
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,8,2,PIPO,Pinus ponderosa,4.7,3
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,8,2,PSME,Pseudotsuga menziesii,5.1,2
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,9,1,LAOC,Larix occidentalis,4,2
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,9,2,UNKN,Unknown species,4,4
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,9,3,PIPO,Pinus ponderosa,5.4,2
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,9,3,UNKN,Unknown species,3.4,4
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,10,1,PIPO,Pinus ponderosa,6.7,2
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,10,1,PIPO,Pinus ponderosa,3.2,3
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,10,1,UNKN,Unknown species,5.4,2
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,10,2,UNKN,Unknown species,5.4,3
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,10,2,UNKN,Unknown species,5,3
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,10,2,UNKN,Unknown species,6,4
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,10,2,UNKN,Unknown species,5.1,3
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,10,3,LAOC,Larix occidentalis,4.1,3
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,10,3,LAOC,Larix occidentalis,6.1,2
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,10,3,PIPO,Pinus ponderosa,6,3
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,11,2,LAOC,Larix occidentalis,5.2,3
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,11,2,PIPO,Pinus ponderosa,6.3,4
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,11,2,PIPO,Pinus ponderosa,5.4,3
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,11,2,PIPO,Pinus ponderosa,6.9,4
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,11,2,UNKN,Unknown species,13.7,5
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,11,3,PIPO,Pinus ponderosa,5,2
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,11,3,PIPO,Pinus ponderosa,4.1,3
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,11,3,PIPO,Pinus ponderosa,3.8,2
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,11,3,PSME,Pseudotsuga menziesii,5.1,3
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,11,3,UNKN,Unknown species,4.1,3
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,12,1,LAOC,Larix occidentalis,4.4,3
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,12,1,PIPO,Pinus ponderosa,4.5,3
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,12,1,UNKN,Unknown species,14.4,4
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,12,2,PIPO,Pinus ponderosa,8.2,3
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,12,2,UNKN,Unknown species,3.6,3
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,12,2,UNKN,Unknown species,11.4,5
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,12,3,ABGR,Abies grandis,3,3
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,13,1,PSME,Pseudotsuga menziesii,5.1,3
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,13,1,PSME,Pseudotsuga menziesii,5.1,2
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,13,3,LAOC,Larix occidentalis,5.5,3
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,13,3,LAOC,Larix occidentalis,4,2
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,14,3,UNKN,Unknown species,3.6,4
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,15,2,PIPO,Pinus ponderosa,4.1,3
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,15,3,PSME,Pseudotsuga menziesii,14.1,3
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,16,1,ABGR,Abies grandis,11.8,2
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,16,1,PSME,Pseudotsuga menziesii,4.3,2
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,16,1,UNKN,Unknown species,22.6,4
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,16,1,UNKN,Unknown species,4.3,3
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,16,3,PICOL,Pinus contorta var. latifolia,29.5,2
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,16,3,UNKN,Unknown species,27.6,4
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,17,1,PICOL,Pinus contorta var. latifolia,9.6,3
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,17,1,PICOL,Pinus contorta var. latifolia,11.4,3
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,17,1,PSME,Pseudotsuga menziesii,5.4,4
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,17,2,PICOL,Pinus contorta var. latifolia,7.2,3
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,17,2,PSME,Pseudotsuga menziesii,9.5,2
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,17,2,UNKN,Unknown species,21.8,3
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,17,3,PICOL,Pinus contorta var. latifolia,5.6,2
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,17,3,PICOL,Pinus contorta var. latifolia,5.6,2
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,17,3,PICOL,Pinus contorta var. latifolia,4.3,3
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,17,3,PIPO,Pinus ponderosa,4.5,2
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,17,3,UNKN,Unknown species,4.1,3
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,18,2,PIPO,Pinus ponderosa,6.4,2
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,18,3,PIPO,Pinus ponderosa,6.4,2
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,18,3,PIPO,Pinus ponderosa,5.8,3
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,18,3,UNKN,Unknown species,6.1,4
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,19,1,UNKN,Unknown species,8,3
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,19,1,UNKN,Unknown species,7,3
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,19,3,PSME,Pseudotsuga menziesii,4.4,3
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,19,3,UNKN,Unknown species,12.5,3
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,20,1,LAOC,Larix occidentalis,15,3
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,20,2,ABGR,Abies grandis,8.4,4
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,20,2,PSME,Pseudotsuga menziesii,3.8,3
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,20,2,PSME,Pseudotsuga menziesii,7.6,3
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,20,2,PSME,Pseudotsuga menziesii,6.1,3
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,20,2,UNKN,Unknown species,4,3
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,20,2,UNKN,Unknown species,10.4,4
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,20,2,UNKN,Unknown species,4.1,3
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,20,3,PICOL,Pinus contorta var. latifolia,4.9,3
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,20,3,PICOL,Pinus contorta var. latifolia,4.5,3
Washington DNR Pilot Project,Paradise 90,PRE,17-Aug-16,20,3,PIPO,Pinus ponderosa,4.2,3
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,1,1,PIPO,Pinus ponderosa,3.8,2
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,1,1,PSME,Pseudotsuga menziesii,4.7,2
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,1,2,PICOL,Pinus contorta var. latifolia,4.5,2
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,1,2,PIPO,Pinus ponderosa,3.4,2
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,1,2,PIPO,Pinus ponderosa,3.3,3
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,1,2,PSME,Pseudotsuga menziesii,4,2
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,1,3,PIPO,Pinus ponderosa,4.3,2
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,1,3,UNKN,Unknown species,2.9,5
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,2,1,PIPO,Pinus ponderosa,12,2
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,2,2,PIPO,Pinus ponderosa,10.4,2
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,2,3,PIPO,Pinus ponderosa,12.1,2
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,3,1,PIPO,Pinus ponderosa,3.6,2
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,3,1,PIPO,Pinus ponderosa,5.4,2
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,3,1,UNKN,Unknown species,4.5,4
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,3,2,PIPO,Pinus ponderosa,3.4,4
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,3,3,PIPO,Pinus ponderosa,3.5,4
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,4,1,UNKN,Unknown species,2.6,3
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,5,1,PIPO,Pinus ponderosa,6.1,3
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,5,2,PIPO,Pinus ponderosa,3.4,2
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,5,2,PIPO,Pinus ponderosa,3.2,2
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,5,2,PSME,Pseudotsuga menziesii,3.7,3
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,5,3,UNKN,Unknown species,19.5,4
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,6,1,PIPO,Pinus ponderosa,6,3
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,6,1,PIPO,Pinus ponderosa,3.5,3
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,6,3,LAOC,Larix occidentalis,3.6,2
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,6,3,PIPO,Pinus ponderosa,4,2
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,6,3,PIPO,Pinus ponderosa,4.1,3
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,7,2,PICOL,Pinus contorta var. latifolia,8,3
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,7,3,PIPO,Pinus ponderosa,5.5,3
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,7,3,PIPO,Pinus ponderosa,6,3
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,8,1,PIPO,Pinus ponderosa,3,2
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,9,1,LAOC,Larix occidentalis,4,2
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,9,3,PIPO,Pinus ponderosa,4.8,2
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,10,1,PIPO,Pinus ponderosa,3.2,3
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,10,1,PIPO,Pinus ponderosa,6.7,2
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,10,1,UNKN,Unknown species,5.4,2
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,10,2,UNKN,Unknown species,4.7,3
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,10,2,UNKN,Unknown species,4,3
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,10,2,UNKN,Unknown species,5.4,3
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,10,2,UNKN,Unknown species,3.8,4
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,11,2,LAOC,Larix occidentalis,5.2,3
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,11,2,PIPO,Pinus ponderosa,6.3,4
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,11,2,PIPO,Pinus ponderosa,5.4,3
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,11,2,PIPO,Pinus ponderosa,6.9,4
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,11,2,UNKN,Unknown species,13.7,5
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,11,3,PIPO,Pinus ponderosa,3.8,2
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,11,3,PIPO,Pinus ponderosa,4.1,3
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,11,3,PIPO,Pinus ponderosa,5,2
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,11,3,PSME,Pseudotsuga menziesii,5.1,3
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,11,3,UNKN,Unknown species,4.1,3
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,12,2,PIPO,Pinus ponderosa,5.7,3
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,12,2,UNKN,Unknown species,6.2,5
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,13,1,PSME,Pseudotsuga menziesii,4.9,2
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,13,3,LAOC,Larix occidentalis,4.8,3
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,13,3,LAOC,Larix occidentalis,3,2
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,15,2,PIPO,Pinus ponderosa,4.1,3
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,15,3,PSME,Pseudotsuga menziesii,14.1,3
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,16,1,ABGR,Abies grandis,13,2
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,16,1,PSME,Pseudotsuga menziesii,4.3,2
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,16,1,UNKN,Unknown species,3.9,3
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,17,1,PICOL,Pinus contorta var. latifolia,9.6,3
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,17,2,PSME,Pseudotsuga menziesii,9.5,2
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,17,2,UNKN,Unknown species,19,3
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,17,3,PICOL,Pinus contorta var. latifolia,4.8,2
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,17,3,PICOL,Pinus contorta var. latifolia,3.8,3
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,17,3,UNKN,Unknown species,2.9,3
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,18,2,PIPO,Pinus ponderosa,4.7,2
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,18,3,PIPO,Pinus ponderosa,5.8,3
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,18,3,PIPO,Pinus ponderosa,4.7,2
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,19,3,UNKN,Unknown species,12.5,3
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,20,1,LAOC,Larix occidentalis,15,3
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,20,2,PSME,Pseudotsuga menziesii,7.6,3
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,20,2,PSME,Pseudotsuga menziesii,3,3
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,20,2,PSME,Pseudotsuga menziesii,3.5,3
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,20,2,UNKN,Unknown species,10.4,4
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,20,2,UNKN,Unknown species,3.2,3
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,20,2,UNKN,Unknown species,3.4,3
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,20,3,PICOL,Pinus contorta var. latifolia,4.9,3
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,20,3,PICOL,Pinus contorta var. latifolia,4.2,3
Washington DNR Pilot Project,Paradise 90,POST,31-Oct-16,20,3,PICOL,Pinus contorta var. latifolia,4.5,3
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,1,1,PICOL,Pinus contorta var. latifolia,5,4
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,1,1,PSME,Pseudotsuga menziesii,3.3,2
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,1,1,PSME,Pseudotsuga menziesii,4.9,2
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,1,1,PSME,Pseudotsuga menziesii,3.5,3
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,1,1,UNKN,Unknown species,5.85,4
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,1,2,UNKN,Unknown species,3.6,4
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,1,2,UNKN,Unknown species,5.7,5
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,1,3,PIPO,Pinus ponderosa,7,3
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,1,3,UNKN,Unknown species,3.3,3
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,1,3,UNKN,Unknown species,12,4
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,2,1,PIPO,Pinus ponderosa,5.7,3
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,2,1,PIPO,Pinus ponderosa,11,3
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,2,1,UNKN,Unknown species,4.2,4
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,2,2,PIPO,Pinus ponderosa,4,2
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,2,3,PIPO,Pinus ponderosa,3.1,2
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,2,3,PIPO,Pinus ponderosa,15.2,2
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,3,3,PIPO,Pinus ponderosa,8.2,3
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,4,1,PIPO,Pinus ponderosa,3.9,3
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,4,1,PIPO,Pinus ponderosa,3.4,4
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,4,1,PIPO,Pinus ponderosa,3.2,3
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,4,1,PIPO,Pinus ponderosa,3.8,4
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,4,1,PIPO,Pinus ponderosa,3.1,4
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,4,1,UNKN,Unknown species,7.3,4
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,4,2,PIPO,Pinus ponderosa,6.7,3
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,4,3,PIPO,Pinus ponderosa,6,3
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,5,1,UNKN,Unknown species,4.4,3
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,5,2,PIPO,Pinus ponderosa,3.4,3
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,5,2,PIPO,Pinus ponderosa,6,2
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,5,2,PIPO,Pinus ponderosa,11.3,2
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,5,3,PIPO,Pinus ponderosa,7.8,2
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,5,3,PIPO,Pinus ponderosa,6.3,2
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,5,3,PIPO,Pinus ponderosa,6.5,3
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,6,1,PIPO,Pinus ponderosa,5.3,3
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,6,2,PSME,Pseudotsuga menziesii,6.5,2
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,6,2,PSME,Pseudotsuga menziesii,4.8,2
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,6,3,PIPO,Pinus ponderosa,8,4
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,6,3,PIPO,Pinus ponderosa,11.5,2
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,6,3,PSME,Pseudotsuga menziesii,16.5,5
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,7,1,PIPO,Pinus ponderosa,3.1,2
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,7,1,PIPO,Pinus ponderosa,5.8,2
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,7,1,PIPO,Pinus ponderosa,9.6,2
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,7,2,UNKN,Unknown species,5.6,3
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,7,2,UNKN,Unknown species,9.2,4
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,7,3,PIPO,Pinus ponderosa,5.2,3
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,8,2,PIPO,Pinus ponderosa,5.6,3
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,8,2,PIPO,Pinus ponderosa,3.4,4
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,8,2,PIPO,Pinus ponderosa,3.3,3
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,9,1,PIPO,Pinus ponderosa,7,4
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,9,3,PIPO,Pinus ponderosa,5.7,3
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,9,3,PIPO,Pinus ponderosa,3.2,4
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,10,1,PIPO,Pinus ponderosa,7,3
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,10,1,PIPO,Pinus ponderosa,6,3
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,10,1,PIPO,Pinus ponderosa,6.3,3
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,10,1,PIPO,Pinus ponderosa,4.6,3
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,10,1,PIPO,Pinus ponderosa,3.4,4
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,10,1,PIPO,Pinus ponderosa,7.1,3
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,10,2,PIPO,Pinus ponderosa,7.3,2
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,10,2,PSME,Pseudotsuga menziesii,5.1,2
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,10,2,PSME,Pseudotsuga menziesii,5.1,2
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,10,3,UNKN,Unknown species,4.3,5
